row,id,name,acres,courts,plygrnd,trails,type,PK_7_1,PK_7_2,PK_7_3,PK_7_4,PK_7_5,PK_7_6,PK_7_7,PK_7_8,PK_7_9,PK_7_10,PK_7_22,PK_7_23,PK_7_24,PK_7_25,PK_7_26,PK_7_27,PK_7_28,PK_7_29,PK_7_30,PK_8_8,PK_8_15,PK_8_24,PK_8_25,PK_9_1,PK_9_2,PK_9_3,PK_9_4,PK_9_5,PK_9_6,PK_9_7,PK_9_8,PK_9_9,PK_9_10,PK_9_11,PK_9_12,PK_9_13,PK_9_14,PK_9_15,PK_9_16,PK_9_17,PK_9_18,PK_9_19,PK_9_20,PK_9_21,PK_9_22,PK_9_23,PK_9_24,PK_9_25,PK_9_26,PK_9_27,PK_9_28,PK_9_29,PK_9_30,PK_10_1,PK_10_2,PK_10_3,PK_10_4,PK_10_5,PK_10_6,PK_10_7,PK_10_8,PK_10_9,PK_10_10,PK_10_12,PK_10_13,PK_10_14,PK_10_15,PK_10_16,PK_10_17,PK_10_18,PK_10_19,PK_10_20,PK_10_21,PK_10_22,PK_10_23,PK_10_24,PK_10_25,PK_10_26,PK_10_27,PK_10_28,PK_10_29,PK_10_30,PK_10_31
338,BS52,P.S. 209,1.300211643,0,1,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,BS53,P.S. 238,0.988678444,0,1,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,BS54,P.S. 254,1.185289458,0,1,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,BS55,P.S. 197,1.165346335,0,1,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
342,BS56,P.S. 199,0.693690259,0,1,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,BS59,P.S. 384,0.747915541,0,1,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,BS61,P.S. 161,0.940923867,0,1,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
345,BS62,P.S. 131,0.63823713,0,1,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,BS63,P.S. 193,0.774295596,0,1,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,BT06,Cropsey Ave Home Depot,0.502536193,0,0,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,BZ358,Shore Park and Parkway,0.978329325,0,0,0,park,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,M003,Annunciation Park,1.031289913,0,1,0,park,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,4,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350,M004,Allen Mall One,1.442877697,0,0,0,park,5,1,2,4,1,1,1,0,8,2,2,2,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,1,3,1,0,0,1,0,1,0,2,0,0,0,0,2,0,0,1,4,0,5,3,2,1,3,1,1,2,13,11,1,1,2,4,2,2,4,2,2,7,3,5,1,1,3,4,4,1,6,4
351,M005,Battery Park,21.94399542,0,0,0,park,14,20,11,22,39,27,27,17,32,25,16,21,24,15,44,32,24,16,0,4,0,0,0,3,4,4,1,2,1,1,4,2,0,3,2,2,6,0,7,4,1,0,3,2,16,5,1,3,3,2,3,4,2,12,8,18,7,10,10,4,9,15,12,9,16,11,9,8,12,15,19,3,12,9,10,20,24,14,6,8,11,8,9
352,M007,Bowling Green,0.749315103,0,0,0,park,3,10,0,13,7,9,10,6,5,10,7,14,8,3,9,5,4,6,0,0,0,0,0,0,3,4,2,0,0,1,3,1,1,0,0,1,0,0,0,0,1,0,9,0,27,2,2,4,0,1,1,1,2,6,7,8,3,3,6,8,5,8,6,4,4,8,4,3,6,7,1,2,5,4,10,5,0,2,7,10,2,4,3
353,M008,Bryant Park,9.712160408,0,0,0,park,91,77,43,34,69,80,150,89,74,115,95,88,105,49,56,63,71,118,2,0,0,0,2,12,21,30,14,9,10,5,27,18,21,14,12,14,7,13,6,7,23,13,18,15,15,11,5,4,10,16,7,12,13,61,64,60,36,18,47,51,69,54,55,34,52,55,32,40,53,35,27,33,87,52,54,92,71,48,59,68,54,57,51
354,M009,Bennett Park,1.955079085,0,0,0,park,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
355,M010,Central Park,849.0516311,0,0,0,park,270,424,321,416,679,804,661,610,612,379,431,414,389,511,724,687,236,542,56,393,3,0,1,66,130,84,89,59,119,166,82,47,96,96,149,62,112,92,68,51,62,45,137,112,82,34,44,41,52,194,120,63,61,321,312,361,308,538,300,299,341,382,295,493,281,279,210,254,381,491,593,277,272,179,219,356,513,562,331,268,386,348,419
356,M011,Chelsea Park,1.371271671,0,0,0,park,0,0,0,0,0,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
357,M013,City Hall Park,9.084482635,0,0,0,park,20,29,18,22,21,9,35,231,201,91,134,210,100,17,32,34,34,115,7,10,0,0,2,7,3,24,23,3,4,6,13,6,16,11,19,2,1,5,6,13,11,4,4,4,9,7,6,1,4,9,7,33,9,62,47,38,8,15,28,38,41,43,37,15,31,27,28,29,26,8,17,31,40,53,81,75,86,90,106,143,104,117,28
358,M014,Jackie Robinson Park,13.11468982,0,0,0,park,0,0,1,1,4,1,1,1,1,2,3,1,7,1,3,6,0,1,0,0,0,0,0,0,0,1,2,1,2,0,3,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,5,0,2,0,4,3,2,5,6,4,0,3,1,2,2,1,2,7,3,3,0,0,6,1,0,0,1,2,2,1
359,M015,Columbus Park,3.09642851,0,1,0,park,0,1,6,3,2,1,1,3,1,1,1,3,2,1,6,3,4,3,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,1,0,2,1,0,0,1,0,2,1,0,1,0,1,0,1,0,0,0,2,0,4,1,2,1,0,0,3,4,1,4,2,2,5,6,1,7,2,1,2,3,2,0,4,1,0,3,1,3
360,M017,Corlears Hook Park,4.490080783,0,0,0,park,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
361,M018,Carmansville Playground,0.57285598,0,1,0,park,1,2,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,M019,Coleman Playground,2.586508371,0,1,0,park,1,9,2,1,0,1,2,5,0,3,0,3,2,3,3,3,1,3,0,1,0,0,0,0,0,0,2,0,1,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,0,0,1,3,0,1,1,6,4,2,1,1,0,5,1,0,3,2,1,1,0,3,0,1,2,2,1,0,1
363,M022,De Witt Clinton Park,5.889403158,0,1,0,park,0,3,0,0,0,0,1,0,1,0,1,1,0,1,1,0,3,1,1,0,0,0,0,0,1,0,0,0,1,2,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,2,1,0,3,3,2,1,3,3,0,2,0,1,2,1,2,1,0,0,1,1,0,1,1,2,1,1
364,M026,Dyckman House Museum,0.503093085,0,0,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
365,M028,Fort Washington Park,112.0344305,0,0,0,park,13,17,16,57,76,81,40,26,20,12,15,8,10,18,22,29,15,26,1,0,0,0,0,7,10,2,2,1,8,9,6,2,0,1,4,1,5,3,1,4,0,1,7,2,0,0,1,1,1,1,2,0,1,7,9,14,7,12,1,6,5,2,10,7,9,4,2,8,12,9,15,4,7,4,5,10,15,12,3,6,1,2,9
366,M029,Fort Tryon Park,68.63751668,0,0,0,park,3,7,21,11,22,31,20,10,14,9,4,13,6,4,12,20,2,11,0,0,0,0,0,4,4,2,1,0,4,5,4,1,0,1,7,4,1,3,1,1,2,1,3,3,1,1,3,2,6,7,14,1,1,12,8,18,20,31,22,13,13,17,5,40,7,4,8,10,13,34,17,14,8,2,10,7,30,24,13,8,6,5,1
367,M030,Thomas Paine Park,1.474973931,0,0,0,park,0,3,2,1,0,0,2,5,1,2,5,3,7,5,0,1,3,3,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,2,0,1,1,2,0,0,1,1,0,0,1,2,0,1,1,0,2,1,1,2,45,0,0,9,0,3,4,2,6,0,0,3,4,0,3,0,0,0,0,1,1,1,3,6,3,4,1,4,0
368,M031,Gorman Park,1.747614959,0,0,0,park,0,1,1,2,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,M033,Hamilton Fish Park,4.186746479,0,0,0,park,0,1,2,2,1,3,5,2,1,2,4,5,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
370,M035,Colonel Charles Young Triangle,0.88696816,0,0,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
371,M037,Highbridge Park,132.4194897,0,0,0,park,9,14,13,16,54,35,42,13,17,8,12,21,9,14,38,19,14,20,9,1,0,0,0,1,5,3,2,1,1,2,6,12,3,2,4,4,0,6,6,2,0,0,1,2,1,4,2,0,2,3,25,9,1,11,19,11,15,21,5,5,9,12,9,11,6,8,5,2,5,4,8,11,30,2,10,6,10,12,4,2,5,8,1
372,M038,James J Walker Park,1.65936377,0,0,0,park,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,1,1,1,0,1,0,1,2,2,0,0,3,3,0,0,1,0,0,0,0,0,0,0
373,M039,Harlem River Park,44.755477,0,0,0,park,2,7,10,9,37,7,13,10,6,6,13,17,8,3,8,18,6,27,0,0,0,0,0,4,3,0,0,1,1,0,0,0,0,3,3,1,1,0,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,4,1,2,5,5,1,8,3,1,2,5,2,5,1,1,6,1,2,2,1,2,0,3,1,5,3
374,M041,Alexander Hamilton Playground,0.808485157,0,1,0,park,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,M042,Inwood Hill Park,191.5525887,0,0,1,park,6,4,7,2,14,21,13,16,13,10,24,19,15,5,40,35,1,14,0,0,0,1,0,5,4,2,0,1,1,4,3,1,0,2,1,2,2,4,3,2,1,1,2,2,0,3,0,0,0,1,4,2,0,3,4,17,2,13,0,2,2,4,6,5,9,3,2,0,3,5,3,6,4,0,2,2,4,8,1,9,3,2,4
376,M043,Isham Park,10.83543606,0,0,0,park,0,1,0,1,1,0,2,2,0,1,1,0,5,2,4,5,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,1,1,0,0,0,0
377,M045,John Jay Park,3.34477122,0,0,0,park,0,0,4,0,3,2,3,2,8,0,2,2,1,2,3,1,1,0,0,1,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,2,0,1,0,3,0,0,1,3,0,1,0,0,0,1,0,0,0,0,5,1,0,1,1,1,0,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,4,2,0
378,M046,Vietnam Veterans Plaza,0.790127109,0,0,0,park,1,1,0,1,1,0,0,1,2,2,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0
379,M047,Thomas Jefferson Park,13.65128976,0,0,0,park,0,0,0,9,16,3,7,11,0,2,11,4,3,3,2,2,2,13,8,0,0,0,0,0,1,0,1,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,1,0,2,0,0,2,5,1,1,0,2,0,0,2,2,0,0,0,1,0
380,M048,Joan Of Arc Park,1.628731741,0,0,0,park,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
381,M052,Madison Square Park,7.301184521,0,0,0,park,24,34,24,32,24,36,45,37,61,46,67,70,50,39,42,32,26,59,1,3,0,0,2,3,13,23,10,4,11,7,11,7,13,5,10,6,9,15,4,12,10,7,13,4,8,2,12,2,3,5,10,2,10,32,53,33,20,28,42,34,72,52,48,56,112,61,43,26,59,42,13,28,41,42,24,51,22,26,26,37,43,20,36
382,M053,Theodore Roosevelt Park,17.66495512,0,0,0,park,14,54,65,62,37,34,74,49,44,28,37,39,46,28,48,59,28,58,2,1,1,0,2,9,8,4,1,2,10,8,11,2,6,5,1,8,4,5,1,2,1,2,11,8,17,5,2,2,1,5,2,4,6,24,9,15,57,19,13,16,28,17,30,28,40,48,26,58,41,27,31,26,34,51,67,34,39,33,28,45,25,19,33
383,M054,Mitchel Square,0.797797179,0,0,0,park,0,0,0,0,0,4,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,2,1,0,2
384,M056,Morningside Park,29.85642143,0,0,0,park,4,0,3,2,10,2,0,3,3,3,1,4,6,2,7,5,3,3,0,0,0,0,0,0,2,1,3,2,1,2,1,0,1,1,1,1,0,1,0,2,0,0,0,1,1,0,0,0,0,1,0,2,0,1,8,4,0,6,1,0,1,4,6,1,0,2,1,4,4,0,1,1,5,6,2,2,2,3,1,2,3,2,1
385,M058,Marcus Garvey Park,20.31067427,0,0,0,park,0,3,1,1,9,4,0,2,6,3,2,1,1,5,4,11,1,2,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,2,1,17,21,19,19,49,6,1,2,1,5,9,22,18,0,1,3,4,24,9,30,39,26,57,27,11,22,30,6,5,69,22
386,M059,Murphy's Brother's Playground,1.21512243,0,1,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,M062,Grand Army Plaza,0.726051016,0,0,0,park,48,5,7,11,5,4,7,6,8,7,4,5,7,2,6,9,5,10,0,2,0,0,0,3,2,2,2,2,4,3,2,1,4,2,2,1,4,1,1,2,2,7,3,0,6,3,3,1,1,4,0,2,1,5,5,16,8,3,11,17,12,13,11,10,3,10,9,10,3,8,6,4,15,5,4,9,5,7,11,6,4,6,5
388,M063,Recreation Center 59,0.697967057,0,0,0,park,2,2,0,2,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
389,M064,Lillian D Wald Playground,0.668581936,1,0,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
390,M065,Luther Gulick Playground,1.517593755,0,0,0,park,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
391,M066,Dr. Gertrude B. Kelly Playground,0.515203466,0,0,0,park,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
392,M069,Vesuvio Playground,0.630456703,0,0,0,park,0,1,0,1,1,5,1,1,0,2,0,2,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,1,2,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,4,2
393,M070,Queensboro Oval,1.257170327,1,0,0,park,0,1,0,0,0,1,2,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,2,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
394,M071,Riverside Park,212.1747318,0,0,0,park,30,32,37,55,137,59,29,45,67,38,66,24,36,24,17,51,31,36,1,4,0,0,1,4,4,6,10,13,4,9,8,5,11,8,7,5,11,5,3,6,13,11,1,1,4,3,2,1,1,9,5,4,2,58,33,20,29,40,73,23,55,33,15,33,32,31,13,10,17,45,53,14,23,47,37,21,44,21,10,20,26,16,17
395,M072,Riverside Park,15.81457059,0,0,0,park,1,5,4,3,6,7,2,2,3,2,2,1,16,1,2,2,3,1,0,0,0,2,0,1,2,0,1,0,2,0,1,2,1,1,1,4,0,0,1,1,0,1,2,1,1,1,2,1,0,1,1,1,1,5,6,1,5,8,2,3,2,0,1,8,1,2,2,0,1,3,3,6,1,3,3,2,5,6,2,6,3,1,2
396,M073,Roger Morris Park,1.69848018,0,0,0,park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,1
397,M076,St. Vartan Park,2.667748021,0,0,0,park,2,4,0,1,4,10,1,1,0,1,3,3,7,1,1,3,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,2,0,2,0,2,1,0,0,1,3,1,1,2,0,2,0,0,2,0
398,M077,St. Nicholas Park,23.06934947,0,0,0,park,4,5,5,1,1,5,4,5,2,0,1,11,0,3,4,2,8,10,0,0,0,0,0,0,4,2,1,0,1,3,4,2,7,7,1,2,2,1,4,0,1,3,21,7,5,1,1,15,2,1,4,0,5,7,24,100,110,88,44,44,104,85,46,20,7,41,90,50,40,151,35,7,12,13,24,7,7,0,7,11,9,13,4
399,M079,St. Catherine's Park,1.395712791,0,0,0,park,20,0,1,2,0,0,1,2,2,4,5,1,3,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,5,5,0,2,9,1,1,1,0,2,4,0,2,0,2,2,1,2,4,3,1,0,2,4,2,2,1,1
400,M081,Carl Schurz Park,13.88011037,0,0,0,park,3,4,6,11,4,4,0,7,1,5,7,2,3,5,3,14,5,4,0,0,0,0,0,0,0,4,1,0,0,3,0,0,1,2,2,0,1,0,1,0,0,0,3,0,3,0,1,4,0,2,1,0,0,3,1,4,10,3,4,5,3,4,2,6,0,4,0,1,4,6,7,1,1,0,3,1,1,1,0,14,1,21,6
401,M082,Seward Park,3.310741839,0,0,0,park,0,1,0,2,0,2,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,3,1,3,0,2,1,0,1,2,13,5,31,1,1,1,3,1,11,10,1,3,1,5,0
402,M086,Stuyvesant Square,4.131784691,0,0,0,park,0,6,3,3,7,0,2,1,3,1,2,5,1,6,3,1,1,2,0,0,0,0,0,2,1,1,1,0,2,0,2,0,2,1,2,0,4,0,0,0,1,2,1,2,0,0,1,1,0,0,0,0,8,3,33,2,1,0,6,4,2,3,2,1,3,1,11,3,3,5,6,4,2,0,1,0,3,6,2,5,0,3,1
403,M087,Sakura Park,2.12547512,0,0,0,park,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,2,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,3,14,0,0,0,0,0,3,1,0,0,2,0,0,0
404,M088,Tompkins Square Park,10.24153705,0,0,0,park,2,4,8,9,4,6,7,10,14,5,8,9,5,7,6,16,3,24,0,0,1,0,0,1,0,3,1,0,4,2,1,0,3,5,2,3,4,3,0,1,4,1,7,2,0,0,2,1,3,1,0,2,1,3,14,4,5,11,9,6,6,9,6,8,5,6,6,11,11,14,22,6,11,11,6,9,192,27,14,17,16,7,9
405,M089,Union Square Park,5.988668125,0,0,0,park,39,57,32,27,59,42,47,94,78,91,46,58,60,94,52,39,40,66,1,6,1,0,1,4,16,14,16,9,20,15,19,3,9,12,6,3,8,12,8,8,16,16,32,1,14,10,10,7,7,3,6,7,10,73,57,59,72,43,119,55,89,49,48,50,48,55,51,47,48,79,39,56,32,49,50,113,65,41,48,62,51,38,82
